Country,YearsProgram,DeveloperType,HaveWorkedLanguage,Salary
Peru,3 to 4 years,Web developer; Mobile developer; Developer with a statistics or mathematics background; Desktop applications developer; Database administrator,C++,NA
South Korea,3 to 4 years,NA,C; C++; Java; JavaScript; R,NA
United States,3 to 4 years,DevOps specialist,Python; SQL,NA
United States,3 to 4 years,Web developer; Mobile developer,Elixir; Swift,NA
United States,3 to 4 years,NA,JavaScript; TypeScript,NA
United States,3 to 4 years,Web developer,JavaScript,NA
Turkey,3 to 4 years,NA,Java; Python; SQL,NA
India,3 to 4 years,NA,C; C++; Java; PHP; Scala; SQL,NA
United States,3 to 4 years,Web developer; Mobile developer; Graphics programming; Developer with a statistics or mathematics background; Data scientist; Desktop applications developer; Database administrator,Assembly; C; C++; C#; Java; JavaScript; Objective-C; PHP; R; SQL; VB.NET,NA
United States,3 to 4 years,Web developer,JavaScript; Ruby,NA
Poland,3 to 4 years,NA,JavaScript; PHP; SQL,NA
Portugal,3 to 4 years,NA,Assembly; C#; Java; JavaScript; Python; Ruby; SQL; VB.NET; Visual Basic 6,NA
United States,3 to 4 years,NA,CoffeeScript; Haskell; Java; JavaScript; Lua; SQL,NA
India,3 to 4 years,NA,C; C++; Java; PHP,NA
Brazil,3 to 4 years,NA,C; C++; Matlab; Python; R; Ruby; SQL,NA
Slovenia,3 to 4 years,Web developer; Mobile developer; Desktop applications developer,Assembly; C#; Java; PHP; Python; SQL; VB.NET; VBA; Visual Basic 6,NA
United States,3 to 4 years,Web developer; Mobile developer; Desktop applications developer; Database administrator; Systems administrator,C#; JavaScript; PHP,NA
United Kingdom,3 to 4 years,NA,Assembly; C; C++; C#; JavaScript; Python; SQL,NA
Poland,3 to 4 years,NA,PHP; SQL,NA
United States,3 to 4 years,NA,C#; JavaScript; SQL,NA
Netherlands,3 to 4 years,NA,C#,NA
United States,3 to 4 years,NA,C++; C#; Java; JavaScript; PHP; SQL; VB.NET,NA
India,3 to 4 years,NA,C++; Common Lisp; Clojure; Python,NA
United States,3 to 4 years,Web developer; Mobile developer; DevOps specialist,C++; C#; Go; Java; JavaScript; PHP; Swift; TypeScript,2e4
Nepal,3 to 4 years,NA,PHP,NA
Croatia,3 to 4 years,NA,C++; Python,NA
Pakistan,3 to 4 years,NA,C#; Java; JavaScript; PHP; Python; SQL,NA
India,3 to 4 years,Mobile developer; Developer with a statistics or mathematics background; Desktop applications developer,C; C++; Java; PHP; SQL,NA
United Kingdom,3 to 4 years,NA,C; Java; Python,NA
Nepal,3 to 4 years,Web developer; Mobile developer; Developer with a statistics or mathematics background; Desktop applications developer; Systems administrator,CoffeeScript; Groovy; Java; JavaScript; Lua; Python; SQL,NA
United States,3 to 4 years,NA,C++; C#; PHP,NA
United States,3 to 4 years,Web developer; Mobile developer,JavaScript; PHP; SQL; TypeScript,NA
United States,3 to 4 years,NA,C++; Java; JavaScript,NA
United Kingdom,3 to 4 years,Web developer; Graphic designer,JavaScript; TypeScript,NA
India,3 to 4 years,NA,C; C++; C#; Java; JavaScript; PHP; Python; SQL,NA
China,3 to 4 years,NA,Java; Python,NA
United States,3 to 4 years,Web developer; Mobile developer; Developer with a statistics or mathematics background,Java; JavaScript; Matlab; TypeScript,NA
Romania,3 to 4 years,NA,C; Java; JavaScript; Matlab; PHP; SQL,NA
Bangladesh,3 to 4 years,NA,C; C++; JavaScript; PHP; Python; SQL; Swift,NA
United States,3 to 4 years,NA,C; Python,NA
United Kingdom,3 to 4 years,NA,C#; Java; JavaScript; Lua; Objective-C; Perl; PHP; SQL; VB.NET; Visual Basic 6,NA
United States,3 to 4 years,Web developer; Mobile developer; Graphics programming; Graphic designer; Desktop applications developer,JavaScript; Objective-C; PHP; SQL; Swift,NA
United States,3 to 4 years,NA,NA,NA
Indonesia,3 to 4 years,NA,NA,NA
France,3 to 4 years,Web developer; Database administrator; DevOps specialist,C; JavaScript; PHP; Python; SQL; Swift; TypeScript,NA
India,3 to 4 years,Web developer; Data scientist,C++; Java; SQL,NA
Brazil,3 to 4 years,Web developer; Mobile developer; Embedded applications/devices developer; Desktop applications developer,Assembly; C; C++; Java; Python; Swift,NA
Pakistan,3 to 4 years,NA,JavaScript; PHP; SQL; VB.NET; VBA; Visual Basic 6,NA
Argentina,3 to 4 years,Web developer,C#; SQL,NA
United States,3 to 4 years,Developer with a statistics or mathematics background; Desktop applications developer,C++; C#; Java; Python; SQL; VB.NET,NA
Germany,3 to 4 years,Web developer; Mobile developer; Machine learning specialist,Java; JavaScript; PHP; R; SQL,69892.4731182796
Spain,3 to 4 years,Web developer,Haskell; JavaScript; Python; R; Rust; TypeScript,25806.4516129032
Germany,3 to 4 years,Web developer; Mobile developer,Java; JavaScript; PHP; Swift,32258.064516129
India,3 to 4 years,NA,C++; SQL; VB.NET,NA
Macedonia,3 to 4 years,Web developer; Developer with a statistics or mathematics background; Other,C#; JavaScript; PHP; Python; SQL,NA
Netherlands,3 to 4 years,NA,Java; JavaScript; PHP; SQL,NA
Albania,3 to 4 years,NA,C#; SQL,NA
Norway,3 to 4 years,NA,C#; Java,NA
Germany,3 to 4 years,Other,Objective-C; PHP; SQL; Swift; VBA,NA
United States,3 to 4 years,Web developer,JavaScript; Ruby; SQL,NA
Poland,3 to 4 years,NA,JavaScript; SQL; TypeScript,NA
United States,3 to 4 years,NA,C++; VBA; Visual Basic 6,NA
Pakistan,3 to 4 years,NA,JavaScript; PHP,NA
Bangladesh,3 to 4 years,NA,C; C++; Java; JavaScript,NA
India,3 to 4 years,NA,C; Java; JavaScript; PHP; Python; SQL,NA
Romania,3 to 4 years,NA,C++; C#; Java; JavaScript; Python,NA
Kenya,3 to 4 years,Web developer; Graphic designer; Other,JavaScript; PHP,NA
United States,3 to 4 years,NA,C#; JavaScript; Python; SQL,NA
Bangladesh,3 to 4 years,NA,Assembly; C; JavaScript,NA
Spain,3 to 4 years,Web developer,JavaScript; PHP; Python; SQL,NA
United States,3 to 4 years,NA,Assembly; C; C++; JavaScript; PHP; Python; Ruby; SQL,NA
Nigeria,3 to 4 years,NA,C#; Java; JavaScript; Ruby; SQL; VB.NET; VBA; Visual Basic 6,NA
Belgium,3 to 4 years,NA,C; C++; C#; Java; JavaScript; Python,NA
Slovenia,3 to 4 years,NA,JavaScript; PHP; Python; SQL,NA
Belgium,3 to 4 years,NA,Assembly; C++; Java; Lua; PHP; Python,NA
New Zealand,3 to 4 years,Mobile developer,Java; Objective-C; Swift,35714.2857142857
United States,3 to 4 years,NA,JavaScript; Python,NA
United Kingdom,3 to 4 years,NA,JavaScript; Python; SQL,NA
Ethiopia,3 to 4 years,NA,NA,NA
Uzbekistan,3 to 4 years,NA,Assembly; C; Java; JavaScript; PHP; SQL,NA
India,3 to 4 years,Web developer; Mobile developer; Desktop applications developer,C#; JavaScript; PHP; SQL,NA
I prefer not to say,3 to 4 years,NA,C#; PHP; SQL,NA
New Zealand,3 to 4 years,Desktop applications developer,Matlab; Python; SQL; VB.NET,NA
South Korea,3 to 4 years,NA,Java; JavaScript,NA
United Kingdom,3 to 4 years,NA,C#; Java; JavaScript; PHP; Ruby; SQL; VB.NET; VBA; Visual Basic 6,NA
United States,3 to 4 years,NA,C; C++; C#; Java,NA
United Kingdom,3 to 4 years,Web developer,JavaScript; PHP,31.25
United States,3 to 4 years,NA,JavaScript; PHP; Ruby,NA
India,3 to 4 years,Web developer; Desktop applications developer,C#; JavaScript,5652.62076053443
United Kingdom,3 to 4 years,Web developer; DevOps specialist,CoffeeScript; JavaScript; Python; Ruby,33125
France,3 to 4 years,Web developer; Systems administrator,JavaScript; PHP; TypeScript,NA
Albania,3 to 4 years,Machine learning specialist; Developer with a statistics or mathematics background; Data scientist; Database administrator; DevOps specialist,Elixir,NA
India,3 to 4 years,Systems administrator,NA,NA
Germany,3 to 4 years,NA,Assembly; C#; Java; JavaScript; Lua; Perl; PHP; SQL,NA
United States,3 to 4 years,NA,Assembly; Java,NA
United Kingdom,3 to 4 years,NA,C; C#; Java; JavaScript; PHP; SQL,NA
Nigeria,3 to 4 years,Web developer; Mobile developer; Systems administrator,Python,NA
United States,3 to 4 years,Web developer; Desktop applications developer; Quality assurance engineer,C; Java; JavaScript; Python; Ruby; Rust,NA
Canada,3 to 4 years,NA,JavaScript; Python,NA
United States,3 to 4 years,NA,C; JavaScript; Python,NA
Canada,3 to 4 years,Web developer; Graphic designer; Database administrator; Systems administrator,JavaScript; SQL; VBA,NA
United States,3 to 4 years,NA,C; Java; JavaScript; Python; SQL; Swift,NA
Iran,3 to 4 years,NA,C#; Java; PHP; VB.NET; Visual Basic 6,NA
Italy,3 to 4 years,NA,C; C++; Java; SQL,NA
United States,3 to 4 years,NA,Java,NA
United Kingdom,3 to 4 years,NA,Java; JavaScript; PHP; Python; SQL,NA
France,3 to 4 years,NA,Assembly; C; C++; C#; Haskell; Java; JavaScript; PHP; Python; SQL,NA
Italy,3 to 4 years,NA,C; C++; C#; JavaScript; Lua; Objective-C; PHP; Python; SQL,NA
Puerto Rico,3 to 4 years,Machine learning specialist; Developer with a statistics or mathematics background,Java; JavaScript; Matlab; Python; SQL,18e4
United States,3 to 4 years,NA,C; C++; JavaScript; Objective-C; R; Ruby; Swift,NA
Pakistan,3 to 4 years,Web developer; Database administrator; Systems administrator,C++; C#; Java; JavaScript; Lua; PHP; SQL,250
Canada,3 to 4 years,NA,C++; C#; F#; Go; Java; JavaScript; PHP; Python; Ruby; SQL; TypeScript; VB.NET,NA
India,3 to 4 years,NA,C; C++; Java; JavaScript; Python,NA
Spain,3 to 4 years,NA,Java; JavaScript; PHP; Python; SQL,NA
Brazil,3 to 4 years,Web developer; Mobile developer,C#; Java; JavaScript; Objective-C; Python,7643.31210191083
United States,3 to 4 years,Data scientist,NA,71200
I prefer not to say,3 to 4 years,NA,NA,NA
Turkey,3 to 4 years,NA,C#; JavaScript; SQL,NA
United Kingdom,3 to 4 years,NA,Java; JavaScript; PHP; SQL,NA
United States,3 to 4 years,NA,C++; Java; JavaScript; Lua; Python,NA
Canada,3 to 4 years,NA,C++; C#; Java; JavaScript; Perl; PHP; Scala; SQL; VBA,NA
Nepal,3 to 4 years,NA,C; C++,NA
Indonesia,3 to 4 years,NA,VB.NET,NA
United States,3 to 4 years,NA,C++; C#; Python; SQL,NA
South Korea,3 to 4 years,NA,NA,NA
Indonesia,3 to 4 years,NA,C#,NA
United States,3 to 4 years,Web developer; Developer with a statistics or mathematics background; Desktop applications developer,C#; Java; SQL,34e3
Canada,3 to 4 years,Embedded applications/devices developer; Quality assurance engineer,C; C++; C#; Python,42727.2727272727
Greece,3 to 4 years,NA,C#; Java,NA
Canada,3 to 4 years,NA,Python,NA
United States,3 to 4 years,NA,Assembly; C; C++; Java; Matlab,NA
New Zealand,3 to 4 years,NA,Assembly; C++; C#; Java; Matlab; Python,NA
United States,3 to 4 years,NA,JavaScript; PHP; Ruby,NA
France,3 to 4 years,NA,C; Java; JavaScript; Python,NA
United States,3 to 4 years,NA,C; C++; C#; F#; Java; JavaScript; PHP; SQL,NA
Canada,3 to 4 years,Web developer,JavaScript; PHP; SQL,32196.9696969697
United States,3 to 4 years,Web developer; Developer with a statistics or mathematics background,Assembly; C; Clojure; Haskell; Java; JavaScript; PHP; R; Ruby; SQL; TypeScript,35e3
India,3 to 4 years,Web developer; DevOps specialist,C; JavaScript,11745.7054764352
Tunisia,3 to 4 years,NA,C; JavaScript; Python,NA
United States,3 to 4 years,NA,Java,NA
France,3 to 4 years,NA,Assembly; C; C++; C#; Go; Haskell; Python; Rust,NA
India,3 to 4 years,Web developer,PHP,NA
Lithuania,3 to 4 years,Web developer,C#; JavaScript; PHP; Ruby; SQL,17204.3010752688
Canada,3 to 4 years,NA,JavaScript,NA
United States,3 to 4 years,NA,JavaScript; Python; R; SQL,NA
United States,3 to 4 years,NA,Java; JavaScript; Objective-C; Python,NA
United States,3 to 4 years,Web developer; Desktop applications developer; DevOps specialist,NA,68e3
United States,3 to 4 years,Mobile developer; Graphic designer,NA,NA
United States,3 to 4 years,Web developer; Desktop applications developer,NA,NA
Iran,3 to 4 years,NA,NA,NA
Mexico,3 to 4 years,NA,Java; JavaScript; SQL,NA
India,3 to 4 years,Web developer,NA,NA
Poland,3 to 4 years,Web developer; Mobile developer,NA,NA
Sweden,3 to 4 years,NA,C; C#; Java; JavaScript; PHP; Python; Ruby,NA
United Kingdom,3 to 4 years,NA,JavaScript,NA
Czech Republic,3 to 4 years,NA,C; C++; Java; PHP; SQL,NA
United States,3 to 4 years,NA,Java; JavaScript; Python; SQL; TypeScript,NA
Pakistan,3 to 4 years,Web developer; Database administrator,PHP; SQL,NA
Netherlands,3 to 4 years,NA,C; C++; CoffeeScript; Go; JavaScript,NA
India,3 to 4 years,Web developer,JavaScript; PHP; SQL,7341.06592277199
United States,3 to 4 years,Mobile developer,C; Java,NA
India,3 to 4 years,Web developer; Mobile developer; Database administrator,C#; JavaScript; Python; SQL,NA
United States,3 to 4 years,Web developer,CoffeeScript; JavaScript; Ruby,108e3
United States,3 to 4 years,NA,C++; Java; JavaScript; Python; SQL,NA
Poland,3 to 4 years,Mobile developer; Graphic designer,C++; C#; Java,740.740740740741
Pakistan,3 to 4 years,Web developer; Desktop applications developer,Assembly; C; C#; Common Lisp; Java; JavaScript; PHP; SQL,NA
Belgium,3 to 4 years,NA,JavaScript; PHP; TypeScript,NA
Ireland,3 to 4 years,NA,C; Haskell; Java; JavaScript; Matlab; Python; SQL,NA
India,3 to 4 years,NA,Python,NA
India,3 to 4 years,NA,C; Java; SQL,NA
India,3 to 4 years,Web developer; Desktop applications developer,C; C++; Java; JavaScript; R,NA
Czech Republic,3 to 4 years,Web developer,JavaScript; PHP; SQL,NA
Ireland,3 to 4 years,NA,Java; Python,NA
United Kingdom,3 to 4 years,NA,C++; JavaScript; Python; SQL,NA
United Kingdom,3 to 4 years,Web developer; Graphic designer,C#; JavaScript; PHP; SQL,33750
United States,3 to 4 years,NA,Java; JavaScript; PHP; Python; Ruby,NA
Mexico,3 to 4 years,NA,Assembly; C; Java; JavaScript; PHP; Python; Ruby,NA
India,3 to 4 years,Web developer,C#; JavaScript; SQL,NA
India,3 to 4 years,Web developer,C; JavaScript; Ruby; SQL,NA
United Kingdom,3 to 4 years,Desktop applications developer,C#; JavaScript; SQL,66250
Nigeria,3 to 4 years,NA,PHP; SQL,NA
Lithuania,3 to 4 years,NA,C++; PHP,NA
United States,3 to 4 years,NA,Java,NA
United States,3 to 4 years,NA,Assembly; C#; Java; Python; Ruby,NA
France,3 to 4 years,NA,Assembly; C; C++; C#; Java; PHP; Python; SQL,NA
Malaysia,3 to 4 years,NA,C++; PHP; Python,NA
United States,3 to 4 years,Machine learning specialist; Developer with a statistics or mathematics background; Data scientist,Clojure; Java; JavaScript; Lua; Python; SQL,125e3
United States,3 to 4 years,NA,C; C++; Java; Python; SQL,NA
United Kingdom,3 to 4 years,NA,C; C++; JavaScript; Python; Rust,NA
United States,3 to 4 years,NA,C; C++; Python; Swift,NA
India,3 to 4 years,Web developer; Database administrator,C#; JavaScript; PHP; SQL,484.510350902951
Venezuela,3 to 4 years,NA,C++; Java; JavaScript; Lua,NA
Germany,3 to 4 years,Mobile developer,Java,55913.9784946237
Mexico,3 to 4 years,Web developer,Java; JavaScript; PHP; Smalltalk,NA
India,3 to 4 years,NA,Java; SQL,NA
Germany,3 to 4 years,NA,C#,NA
Italy,3 to 4 years,NA,C++; Lua; Python,NA
Taiwan,3 to 4 years,NA,Go; JavaScript; SQL,NA
I prefer not to say,3 to 4 years,NA,Matlab; Python,NA
United States,3 to 4 years,NA,Java; Ruby; SQL,NA
United States,3 to 4 years,NA,Java; JavaScript; Python; Swift,NA
India,3 to 4 years,NA,C++; JavaScript; PHP; SQL,NA
Brazil,3 to 4 years,Web developer,CoffeeScript; JavaScript; Ruby; SQL,NA
United States,3 to 4 years,NA,JavaScript; PHP; Ruby,NA
Antarctica,3 to 4 years,NA,Python,NA
Ireland,3 to 4 years,Other,C; C++; C#; Java,36559.1397849462
United States,3 to 4 years,Web developer; Database administrator,C#; JavaScript; SQL,47500
Spain,3 to 4 years,Web developer; Mobile developer; Desktop applications developer; Database administrator; Systems administrator,C; C#; Java; JavaScript,19354.8387096774
United States,3 to 4 years,Web developer,JavaScript,NA
United Kingdom,3 to 4 years,NA,C#; JavaScript; PHP; Python,NA
France,3 to 4 years,NA,C; C++; JavaScript,NA
United States,3 to 4 years,NA,C; C#; Java; Python; SQL,NA
United States,3 to 4 years,Web developer; Desktop applications developer,C++; Java; JavaScript; Python,64e3
United States,3 to 4 years,NA,C++; C#; JavaScript; PHP; Ruby; SQL,NA
Austria,3 to 4 years,Web developer,JavaScript; PHP; Ruby; VBA,NA
United States,3 to 4 years,Web developer; Data scientist; DevOps specialist,JavaScript; Python; TypeScript,NA
India,3 to 4 years,Web developer,NA,NA
Italy,3 to 4 years,NA,Lua; PHP,NA
India,3 to 4 years,Data scientist,NA,NA
United States,3 to 4 years,Web developer,NA,NA
India,3 to 4 years,Web developer,NA,NA
Philippines,3 to 4 years,NA,NA,NA
Germany,3 to 4 years,NA,NA,NA
Germany,3 to 4 years,Mobile developer; Desktop applications developer; DevOps specialist; Quality assurance engineer,NA,NA
India,3 to 4 years,NA,NA,NA
Spain,3 to 4 years,Other,NA,32258.064516129
Brazil,3 to 4 years,Web developer; Mobile developer,NA,NA
Turkey,3 to 4 years,NA,NA,NA
India,3 to 4 years,Web developer,NA,NA
Brazil,3 to 4 years,Web developer,C#; SQL,1910.82802547771
India,3 to 4 years,Web developer,JavaScript; PHP; SQL,2936.42636910879
India,3 to 4 years,Web developer; Desktop applications developer,Java; JavaScript,NA
Ireland,3 to 4 years,Web developer; DevOps specialist,Python; Ruby,43010.752688172
Chile,3 to 4 years,NA,C#; JavaScript; Ruby,NA
Poland,3 to 4 years,Web developer,C#; JavaScript; SQL; TypeScript,14814.8148148148
United States,3 to 4 years,Web developer; Machine learning specialist; Developer with a statistics or mathematics background; Data scientist,JavaScript; Python; R,15e4
United States,3 to 4 years,Web developer,JavaScript; PHP; SQL,NA
India,3 to 4 years,NA,C#; Java; JavaScript; Objective-C; Python; SQL; Swift,NA
United States,3 to 4 years,Web developer; Mobile developer,Java; JavaScript,5e4
United States,3 to 4 years,Web developer; DevOps specialist,C++; Elixir; Java; JavaScript; Python; R; SQL; TypeScript,65e3
Netherlands,3 to 4 years,Web developer,JavaScript; PHP; Python; R; SQL,NA
India,3 to 4 years,Web developer,Java; JavaScript; Python; Ruby; Scala; SQL,NA
Canada,3 to 4 years,Web developer; Mobile developer; Systems administrator,Java; JavaScript; Python; SQL,30303.0303030303
France,3 to 4 years,NA,C; Java; JavaScript; Objective-C; PHP; Python; SQL,NA
United Kingdom,3 to 4 years,Desktop applications developer; Database administrator,C#; F#; JavaScript; PHP; Python; SQL; VB.NET; VBA; Visual Basic 6,23750
Canada,3 to 4 years,Web developer,Elixir; Ruby; SQL,56818.1818181818
France,3 to 4 years,Web developer; DevOps specialist,CoffeeScript; Go; Java; JavaScript; Lua; SQL; TypeScript,45161.2903225806
United States,3 to 4 years,NA,Java; JavaScript; Python; SQL,NA
India,3 to 4 years,NA,Java; JavaScript,NA
India,3 to 4 years,Machine learning specialist,Groovy; Java; Python; Scala; SQL,2642.78373219792
Czech Republic,3 to 4 years,NA,JavaScript; PHP; Swift,NA
Philippines,3 to 4 years,Web developer; Desktop applications developer; Database administrator; Systems administrator,SQL; VB.NET; Visual Basic 6,595.947556615018
Russian Federation,3 to 4 years,NA,Java,NA
United States,3 to 4 years,Web developer; Mobile developer,CoffeeScript; JavaScript; Objective-C; Ruby; Swift,6e4
Belgium,3 to 4 years,Web developer,C#; Java; JavaScript; PHP; SQL,NA
Croatia,3 to 4 years,Web developer,NA,NA
United States,3 to 4 years,Web developer,Go; JavaScript; PHP; SQL,NA
India,3 to 4 years,Web developer,C#; JavaScript; SQL,NA
